UM_CODE,UM_NAMEF,global_id,UM_NAMES,UM_TRANS,UM_TYPE,UM_TM,UM_TE,UM_KLADR,,,,,,,,
45795,Ракитная улица,58484374,Ракитная ул.,Rakitnaya ulicza,1,736050,1207,"7,70140000200031E+016",,,,,,,,
45800,Светлая улица,58484375,Светлая ул.,Svetlaya ulicza,1,736050,1207,"7,70140000200022E+016",,,,,,,,
45805,Южная улица,58484376,Южная ул.,Yuzhnaya ulicza,1,736050,1207,"7,70140000200025E+016",,,,,,,,
45810,Рождественская улица,58484377,Рождественская ул.,Rozhdestvenskaya ulicza,1,736050,1207,"7,70140000200032E+016",,,,,,,,
45815,Лесная улица,58484378,Лесная ул.,Lesnaya ulicza,1,736050,1207,"7,70140000200021E+016",,,,,,,,
45820,улица Малиновый Звон,58484379,ул. Малиновый Звон,ulicza Malinovy'j Zvon,1,736050,1207,"7,70140000200014E+016",,,,,,,,
45825,Технический проезд,58484380,Технический пр.,Texnicheskij proezd,3,736050,1207,"7,70140000200033E+016",,,,,,,,
45830,Рождественский тупик,58484381,Рождественский туп.,Rozhdestvenskij tupik,7,736050,1207,"7,70140000200034E+016",,,,,,,,
45835,Богородская улица,58484382,Богородская ул.,Bogorodskaya ulicza,1,736050,1207,"7,70140000200035E+016",,,,,,,,
45840,Прудовая улица,58484383,Прудовая ул.,Prudovaya ulicza,1,736070,1207,"7,70140000140004E+016",,,,,,,,
45845,Поперечная улица,58484384,Поперечная ул.,Poperechnaya ulicza,1,736070,1207,"7,70140000140003E+016",,,,,,,,
45850,Восточная улица,58484385,Восточная ул.,Vostochnaya ulicza,1,736070,1207,"7,70140000140002E+016",,,,,,,,
45855,Дорожная улица,58484386,Дорожная ул.,Dorozhnaya ulicza,1,736080,1207,"7,70140000260002E+016",,,,,,,,
45860,Зелёная улица,58484387,Зелёная ул.,Zelyonaya ulicza,1,736080,1207,"7,70140000120007E+016",,,,,,,,
45865,Луговая улица,58484388,Луговая ул.,Lugovaya ulicza,1,736080,1207,"7,70140000260009E+016",,,,,,,,
45870,Новая улица,58484389,Новая ул.,Novaya ulicza,1,736080,1207,"7,70140000260007E+016",,,,,,,,
45875,Соловьиная улица,58484390,Соловьиная ул.,Solov`inaya ulicza,1,736080,1207,"7,70140000260012E+016",,,,,,,,
45880,Речная улица,58484391,Речная ул.,Rechnaya ulicza,1,736100,1207,"7,70140000250006E+016",,,,,,,,
45885,улица Ирбис,58484392,ул. Ирбис,ulicza Irbis,1,736100,1207,"7,70140000250003E+016",,,,,,,,
45890,Лесная улица,58484393,Лесная ул.,Lesnaya ulicza,1,736100,1207,"7,70140000250002E+016",,,,,,,,
45895,улица Нежность,58484394,ул. Нежность,ulicza Nezhnost`,1,736100,1207,"7,70140000250004E+016",,,,,,,,
45900,Лесной переулок,58484395,Лесной пер.,Lesnoj pereulok,2,736110,1207,"7,70140000160036E+016",,,,,,,,
45905,Западная улица,58484396,Западная ул.,Zapadnaya ulicza,1,736110,1207,"7,70140000160034E+016",,,,,,,,
45910,Зелёный переулок,58484397,Зелёный пер.,Zelyony'j pereulok,2,736110,1207,"7,70140000160022E+016",,,,,,,,
45915,Луговая улица,58484398,Луговая ул.,Lugovaya ulicza,1,736110,1207,"7,70140000160024E+016",,,,,,,,
45920,Парковая улица,58484399,Парковая ул.,Parkovaya ulicza,1,736110,1207,"7,70140000160015E+016",,,,,,,,
45925,Рябиновая улица,58484400,Рябиновая ул.,Ryabinovaya ulicza,1,736110,1207,"7,70140000160009E+016",,,,,,,,
45930,Сиреневая улица,58484401,Сиреневая ул.,Sirenevaya ulicza,1,736110,1207,"7,7014000016001E+016",,,,,,,,
45935,Тенистая улица,58484402,Тенистая ул.,Tenistaya ulicza,1,736110,1207,"7,7014000016004E+016",,,,,,,,
45940,Новый переулок,58484403,Новый пер.,Novy'j pereulok,2,736110,1207,"7,70140000160003E+016",,,,,,,,
45945,Берёзовая улица,58484404,Берёзовая ул.,Beryozovaya ulicza,1,736110,1207,"7,70140000160011E+016",,,,,,,,
45950,Весенняя улица,58484405,Весенняя ул.,Vesennyaya ulicza,1,736110,1207,"7,70140000160031E+016",,,,,,,,
45955,Восточная улица,58484406,Восточная ул.,Vostochnaya ulicza,1,736110,1207,"7,70140000160038E+016",,,,,,,,
45960,Дальняя улица,58484407,Дальняя ул.,Dal`nyaya ulicza,1,736110,1207,"7,7014000016002E+016",,,,,,,,
45965,Заречная улица,58484408,Заречная ул.,Zarechnaya ulicza,1,736110,1207,"7,70140000160016E+016",,,,,,,,
45970,Лесная улица,58484409,Лесная ул.,Lesnaya ulicza,1,736110,1207,"7,70140000160005E+016",,,,,,,,
45975,Московская улица,58484410,Московская ул.,Moskovskaya ulicza,1,736110,1207,"7,70140000160033E+016",,,,,,,,
45980,Озёрная улица,58484411,Озёрная ул.,Ozyornaya ulicza,1,736110,1207,"7,70140000160027E+016",,,,,,,,
45985,улица Победы,58484412,ул. Победы,ulicza Pobedy',1,736110,1207,"7,70140000160002E+016",,,,,,,,
45990,Полевая улица,58484413,Полевая ул.,Polevaya ulicza,1,736110,1207,"7,70140000160025E+016",,,,,,,,
45995,Северная улица,58484414,Северная ул.,Severnaya ulicza,1,736110,1207,"7,70140000160039E+016",,,,,,,,
46000,Снежная улица,58484415,Снежная ул.,Snezhnaya ulicza,1,736110,1207,"7,70140000160023E+016",,,,,,,,
46005,Цветочная улица,58484416,Цветочная ул.,Czvetochnaya ulicza,1,736110,1207,"7,70140000160007E+016",,,,,,,,
46010,Нагорная улица,58484417,Нагорная ул.,Nagornaya ulicza,1,736110,1207,"7,70140000160029E+016",,,,,,,,
46015,Солнечная улица,58484418,Солнечная ул.,Solnechnaya ulicza,1,736110,1207,"7,70140000160001E+016",,,,,,,,
46020,Соловьиная улица,58484419,Соловьиная ул.,Solov`inaya ulicza,1,736110,1207,"7,70140000160018E+016",,,,,,,,
46025,улица Строителей,58484420,ул. Строителей,ulicza Stroitelej,1,736110,1207,"7,70140000160008E+016",,,,,,,,
46030,Уральская улица,58484421,Уральская ул.,Ural`skaya ulicza,1,736110,1207,"7,70140000160037E+016",,,,,,,,
46035,Широкая улица,58484422,Широкая ул.,Shirokaya ulicza,1,736110,1207,"7,70140000160021E+016",,,,,,,,
46040,Южная улица,58484423,Южная ул.,Yuzhnaya ulicza,1,736110,1207,"7,70140000160012E+016",,,,,,,,
46045,Ясеневая улица,58484424,Ясеневая ул.,Yasenevaya ulicza,1,736110,1207,"7,70140000160014E+016",,,,,,,,
46050,Троицкая улица,58484425,Троицкая ул.,Troiczkaya ulicza,1,736140,1207,"7,70140000060001E+016",,,,,,,,
46055,Озёрная улица,58484426,Озёрная ул.,Ozyornaya ulicza,1,736140,1207,"7,70140000060006E+016",,,,,,,,
46060,Троицкий проезд,58484427,Троицкий пр.,Troiczkij proezd,3,736140,1207,"7,70140000060007E+016",,,,,,,,
46065,Ольховая улица,58484428,Ольховая ул.,Ol`xovaya ulicza,1,736140,1207,"7,70140000060008E+016",,,,,,,,
46070,Берёзовая аллея,58484429,Берёзовая аллея,Beryozovaya alleya,9,736140,1207,"7,70140000060009E+016",,,,,,,,
46075,Солнечная улица,58484430,Солнечная ул.,Solnechnaya ulicza,1,736140,1207,"7,70140000060005E+016",,,,,,,,
46080,Жасминовая улица,58484431,Жасминовая ул.,Zhasminovaya ulicza,1,736140,1207,"7,7014000006001E+016",,,,,,,,
46085,улица Русское Поле,58484432,ул. Русское Поле,ulicza Russkoe Pole,1,736140,1207,"7,70140000060003E+016",,,,,,,,
46090,Лесная улица,58484433,Лесная ул.,Lesnaya ulicza,1,736150,1208,"7,70150000010001E+016",,,,,,,,
46095,Солнечная улица,58484434,Солнечная ул.,Solnechnaya ulicza,1,736150,1208,"7,70150000010009E+016",,,,,,,,
46100,Лесная улица,58484435,Лесная ул.,Lesnaya ulicza,1,736210,1208,"7,70150000190005E+016",,,,,,,,
46105,Луговая улица,58484436,Луговая ул.,Lugovaya ulicza,1,736210,1208,"7,70150000190006E+016",,,,,,,,
46110,Парковая улица,58484437,Парковая ул.,Parkovaya ulicza,1,736210,1208,"7,70150000190007E+016",,,,,,,,
46115,Центральная улица,58484438,Центральная ул.,Czentral`naya ulicza,1,736210,1208,"7,70150000190008E+016",,,,,,,,
46120,Заречная улица,58484439,Заречная ул.,Zarechnaya ulicza,1,736300,1208,"7,70150000150006E+016",,,,,,,,
46125,Зелёная улица,58484440,Зелёная ул.,Zelyonaya ulicza,1,736300,1208,"7,70150000150007E+016",,,,,,,,
46130,Полевая улица,58484441,Полевая ул.,Polevaya ulicza,1,736300,1208,"7,70150000150009E+016",,,,,,,,
46135,Спасская улица,58484442,Спасская ул.,Spasskaya ulicza,1,736300,1208,"7,70150000150002E+016",,,,,,,,
46140,Полевая улица,58484443,Полевая ул.,Polevaya ulicza,1,736340,1108,"7,70160000010005E+016",,,,,,,,
46145,Сиреневая улица,58484444,Сиреневая ул.,Sirenevaya ulicza,1,736340,1108,"7,70160000010003E+016",,,,,,,,
46150,Сосновая улица,58484445,Сосновая ул.,Sosnovaya ulicza,1,736340,1108,"7,70160000010004E+016",,,,,,,,
46155,Весенняя улица,58484446,Весенняя ул.,Vesennyaya ulicza,1,736370,1108,"7,70160000190028E+016",,,,,,,,
46160,Зелёный проезд,58484447,Зелёный пр.,Zelyony'j proezd,3,736370,1108,"7,7016000019003E+016",,,,,,,,
46165,Луговая улица,58484448,Луговая ул.,Lugovaya ulicza,1,736370,1108,"7,70160000190029E+016",,,,,,,,
46170,Отрадная улица,58484449,Отрадная ул.,Otradnaya ulicza,1,736370,1108,"7,70160000190012E+016",,,,,,,,
46175,Подмосковная улица,58484450,Подмосковная ул.,Podmoskovnaya ulicza,1,736370,1108,"7,70160000190027E+016",,,,,,,,
46180,Подольская улица,58484451,Подольская ул.,Podol`skaya ulicza,1,736370,1108,"7,70160000190026E+016",,,,,,,,
46185,Полевая улица,58484452,Полевая ул.,Polevaya ulicza,1,736370,1108,"7,70160000190023E+016",,,,,,,,
46190,Садовая улица,58484453,Садовая ул.,Sadovaya ulicza,1,736370,1108,"7,70160000190024E+016",,,,,,,,
46195,Солнечная улица,58484454,Солнечная ул.,Solnechnaya ulicza,1,736370,1108,"7,70160000190025E+016",,,,,,,,
46200,Центральная улица,58484455,Центральная ул.,Czentral`naya ulicza,1,736370,1108,"7,70160000190022E+016",,,,,,,,
46205,Южная улица,58484456,Южная ул.,Yuzhnaya ulicza,1,736370,1108,"7,70160000190031E+016",,,,,,,,
46210,Высокая улица,58484457,Высокая ул.,Vy'sokaya ulicza,1,736500,1108,"7,70160000050004E+016",,,,,,,,
46215,Деснинская улица,58484458,Деснинская ул.,Desninskaya ulicza,1,736380,1108,"7,70160000040013E+016",,,,,,,,
46220,Западная улица,58484459,Западная ул.,Zapadnaya ulicza,1,736380,1108,"7,70160000040007E+016",,,,,,,,
46225,Лесная улица,58484460,Лесная ул.,Lesnaya ulicza,1,736380,1108,"7,70160000040009E+016",,,,,,,,
46230,Молодёжная улица,58484461,Молодёжная ул.,Molodyozhnaya ulicza,1,736380,1108,"7,70160000040001E+016",,,,,,,,
46235,Прудная улица,58484462,Прудная ул.,Prudnaya ulicza,1,736380,1108,"7,70160000040005E+016",,,,,,,,
46240,Северная улица,58484463,Северная ул.,Severnaya ulicza,1,736380,1108,"7,70160000040004E+016",,,,,,,,
46245,Центральная улица,58484464,Центральная ул.,Czentral`naya ulicza,1,736380,1108,"7,70160000040008E+016",,,,,,,,
46250,улица Черёмушки,58484465,ул. Черёмушки,ulicza Cheryomushki,1,736380,1108,"7,70160000040002E+016",,,,,,,,
46255,Рязановское шоссе,58484466,Рязановское ш.,Ryazanovskoe shosse,6,736390,1108,"7,70160000060009E+016",,,,,,,,
46260,улица Зелёновка,58484467,ул. Зелёновка,ulicza Zelyonovka,1,736520,1108,"7,70160000110006E+016",,,,,,,,
46265,Ореховая улица,58484468,Ореховая ул.,Orexovaya ulicza,1,736520,1108,"7,70160000110008E+016",,,,,,,,
46270,улица Рагово,58484469,ул. Рагово,ulicza Ragovo,1,736520,1108,"7,70160000110003E+016",,,,,,,,
46275,Троицкая улица,58484470,Троицкая ул.,Troiczkaya ulicza,1,736520,1108,"7,70160000110002E+016",,,,,,,,
46280,Ивановская улица,58484471,Ивановская ул.,Ivanovskaya ulicza,1,736450,1108,"7,70160000140009E+016",,,,,,,,
46285,Восточная улица,58484472,Восточная ул.,Vostochnaya ulicza,1,736400,1108,"7,70160000070003E+016",,,,,,,,
46290,Вишнёвая улица,58484473,Вишнёвая ул.,Vishnyovaya ulicza,1,736510,1108,"7,70160000080005E+016",,,,,,,,
46295,Северная улица,58484474,Северная ул.,Severnaya ulicza,1,736510,1108,"7,70160000080006E+016",,,,,,,,
46300,улица Слобода,58484475,ул. Слобода,ulicza Sloboda,1,736510,1108,"7,70160000080003E+016",,,,,,,,
46305,Дачная улица,58484476,Дачная ул.,Dachnaya ulicza,1,736530,1109,"7,70170000050004E+016",,,,,,,,
46310,Удачная улица,58484477,Удачная ул.,Udachnaya ulicza,1,736530,1109,"7,70170000050003E+016",,,,,,,,
46315,Лазурная улица,58484478,Лазурная ул.,Lazurnaya ulicza,1,736560,1109,"7,70170000020001E+016",,,,,,,,
46320,Ясная улица,58484479,Ясная ул.,Yasnaya ulicza,1,736560,1109,"7,70170000020002E+016",,,,,,,,
46325,Берёзовая улица,58484480,Берёзовая ул.,Beryozovaya ulicza,1,736640,1110,"7,70180000070004E+016",,,,,,,,
46330,Зелёная улица,58484481,Зелёная ул.,Zelyonaya ulicza,1,736640,1110,"7,70180000070003E+016",,,,,,,,
46335,Светлый бульвар,58484482,Светлый бульв.,Svetly'j bul`var,8,736710,1110,"7,70180000180001E+016",,,,,,,,
46340,Берёзовая улица,58484483,Берёзовая ул.,Beryozovaya ulicza,1,736710,1110,"7,70180000180002E+016",,,,,,,,
46345,Лесная улица,58484484,Лесная ул.,Lesnaya ulicza,1,736860,1210,"7,7019000008001E+016",,,,,,,,
46350,улица Суворова,58484485,ул. Суворова,ulicza Suvorova,1,736860,1210,"7,70190000080006E+016",,,,,,,,
46355,Урожайная улица,58484486,Урожайная ул.,Urozhajnaya ulicza,1,736860,1210,"7,70190000080001E+016",,,,,,,,
46360,Центральная улица,58484487,Центральная ул.,Czentral`naya ulicza,1,736860,1210,"7,70190000080009E+016",,,,,,,,
46365,Школьная улица,58484488,Школьная ул.,Shkol`naya ulicza,1,736860,1210,"7,70190000080003E+016",,,,,,,,
46370,Сиреневая улица,58484489,Сиреневая ул.,Sirenevaya ulicza,1,736880,1210,"7,70190000100002E+016",,,,,,,,
46375,Северная улица,58484490,Северная ул.,Severnaya ulicza,1,736880,1210,"7,70190000100001E+016",,,,,,,,
46380,Прудная улица,58484491,Прудная ул.,Prudnaya ulicza,1,736890,1210,"7,70190000110001E+016",,,,,,,,
46385,Южная улица,58484492,Южная ул.,Yuzhnaya ulicza,1,736890,1210,"7,70190000110002E+016",,,,,,,,
46390,Заречная улица,58484493,Заречная ул.,Zarechnaya ulicza,1,736910,1210,"7,70190000120004E+016",,,,,,,,
46395,Сосновая улица,58484494,Сосновая ул.,Sosnovaya ulicza,1,736920,1210,"7,70190000130004E+016",,,,,,,,
46400,Речная улица,58484495,Речная ул.,Rechnaya ulicza,1,736940,1210,"7,70190000140002E+016",,,,,,,,
46405,Лесная улица,58484496,Лесная ул.,Lesnaya ulicza,1,736970,1210,"7,70190000160004E+016",,,,,,,,
